id	chr	start	end	len	strand	count
AT1G71380	1	26899783	26901789	2006	-	4
AT1G71390	1	26906452	26908807	2355	+	0
AT1G71400	1	26909834	26912597	2763	+	21
AT1G71410	1	26912725	26917712	4987	-	815
AT1G71420	1	26917821	26920099	2278	-	12
AT1G71430	1	26920439	26921152	713	+	105
AT1G71440	1	26921059	26924386	3327	-	467
AT1G71450	1	26927037	26928056	1019	+	1
AT1G71460	1	26927983	26930316	2333	-	177
AT1G71470	1	26930705	26931568	863	+	0
AT1G71480	1	26931939	26933313	1374	+	1305
AT1G71490	1	26932904	26935825	2921	-	89
AT1G71500	1	26935981	26937607	1626	+	8102
AT1G71520	1	26938524	26939106	582	+	0
AT1G71528	1	26939561	26942952	3391	-	9
AT1G71530	1	26939566	26942952	3386	+	0
AT1G71680	1	26944586	26947188	2602	+	0
AT1G71690	1	26947764	26949168	1404	+	8
AT1G71691	1	26949198	26951547	2349	-	4
AT1G71692	1	26952644	26955127	2483	-	10
AT1G71695	1	26964248	26966688	2440	+	2508
AT1G71696	1	26966886	26970572	3686	+	356
AT1G71697	1	26971222	26973464	2242	+	253
AT1G71700	1	26973388	26973459	71	+	0
AT1G71710	1	26973566	26981029	7463	-	893
AT1G71720	1	26983720	26985990	2270	+	1375
AT1G71730	1	26986059	26986909	850	-	471
AT1G71740	1	26987244	26987637	393	+	5
AT1G71750	1	26987774	26989199	1425	-	126
AT1G71760	1	26989349	26990617	1268	+	47
AT1G71770	1	26990524	26994259	3735	-	5
AT1G71780	1	26995085	26996650	1565	-	234
AT1G71790	1	26996808	26998977	2169	+	164
AT1G71800	1	26999451	27002342	2891	+	177
AT1G71810	1	27002413	27008176	5763	-	1773
AT1G71820	1	27009563	27017108	7545	+	1529
AT1G71828	1	27017800	27018315	515	-	0
AT1G71830	1	27018157	27022117	3960	+	193
AT1G71840	1	27022217	27024551	2334	+	770
AT1G71850	1	27024731	27026363	1632	-	105
AT1G71860	1	27026710	27029092	2382	+	787
AT1G71865	1	27029204	27030560	1356	+	128
AT1G71866	1	27030426	27031461	1035	-	5
AT1G71870	1	27032455	27034895	2440	-	79
AT1G71880	1	27054179	27056341	2162	+	1333
AT1G71890	1	27058438	27060785	2347	+	38
AT1G71900	1	27061485	27064496	3011	+	413
AT1G71910	1	27064931	27065947	1016	+	38
AT1G71920	1	27066947	27069166	2219	+	2
AT1G71930	1	27076139	27077957	1818	+	32
AT1G71940	1	27078523	27080248	1725	+	152
AT1G71950	1	27080183	27081613	1430	-	758
AT1G71960	1	27082393	27088248	5855	-	310
AT1G71970	1	27093027	27094027	1000	+	463
AT1G71980	1	27097902	27100139	2237	+	1053
AT1G71990	1	27100283	27102262	1979	+	126
AT1G72000	1	27103276	27105663	2387	+	1
AT1G72010	1	27107566	27109275	1709	+	703
AT1G72020	1	27109290	27110431	1141	-	2958
AT1G72030	1	27110864	27111932	1068	+	1732
AT1G72040	1	27111893	27114342	2449	-	1113
AT1G72050	1	27115023	27117470	2447	+	726
AT1G72060	1	27118446	27119011	565	+	0
AT1G72070	1	27118620	27119708	1088	-	9
AT1G72080	1	27120263	27122761	2498	-	0
AT1G72090	1	27123566	27126895	3329	+	605
AT1G72100	1	27127211	27128978	1767	+	0
AT1G72110	1	27129024	27131469	2445	-	0
AT1G72120	1	27132096	27133985	1889	+	51
AT1G72125	1	27134167	27136389	2222	+	4
AT1G72130	1	27137180	27139384	2204	+	1098
AT1G72131	1	27139394	27140536	1142	+	0
AT1G72140	1	27141813	27144490	2677	+	7
AT1G72141	1	27145145	27145322	177	-	0
AT1G72150	1	27148459	27150980	2521	+	4776
AT1G72160	1	27153580	27155664	2084	-	1603
AT1G72170	1	27156334	27157706	1372	+	398
AT1G72175	1	27157874	27159558	1684	+	197
AT1G72180	1	27162819	27167430	4611	+	1809
AT1G72190	1	27167362	27169717	2355	-	203
AT1G72200	1	27169794	27171321	1527	-	27
AT1G72210	1	27179789	27182430	2641	+	70
AT1G72220	1	27184280	27185830	1550	-	8
AT1G72230	1	27188065	27189244	1179	+	169
AT1G72240	1	27190178	27190749	571	+	19
AT1G72250	1	27192844	27198314	5470	+	319
AT1G72260	1	27198432	27199444	1012	-	0
AT1G72270	1	27199732	27211161	11429	-	203
AT1G72280	1	27211844	27214665	2821	-	78
AT1G72290	1	27215788	27216791	1003	+	0
AT1G72300	1	27217476	27221123	3647	-	680
AT1G72310	1	27225896	27227545	1649	+	298
AT1G72320	1	27228152	27232999	4847	-	656
AT1G72330	1	27233474	27236789	3315	+	93
AT1G72340	1	27236874	27238612	1738	+	489
AT1G72350	1	27239272	27239947	675	-	0
AT1G72360	1	27241806	27242827	1021	+	39
AT1G72370	1	27242942	27244931	1989	-	6979
AT1G72390	1	27245164	27251576	6412	+	850
AT1G72410	1	27251425	27257081	5656	-	1104
AT1G72416	1	27258828	27260291	1463	-	58
AT1G72420	1	27261193	27263669	2476	-	102
AT1G72430	1	27264910	27265630	720	-	1076
AT1G72440	1	27268164	27273596	5432	-	521
AT1G72450	1	27274064	27276317	2253	-	457
AT1G72460	1	27279509	27281533	2024	+	0
AT1G72470	1	27283692	27285895	2203	+	239
AT1G72480	1	27286057	27288368	2311	-	781
AT1G72490	1	27288899	27291042	2143	-	0
AT1G72500	1	27295335	27298556	3221	-	1419
AT1G72510	1	27303365	27304850	1485	+	1253
AT1G72520	1	27308514	27312754	4240	+	67
AT1G72530	1	27312998	27313937	939	+	57
AT1G72540	1	27314931	27316669	1738	-	52
AT1G72550	1	27319687	27324037	4350	-	1374
AT1G72560	1	27324388	27330031	5643	-	629
AT1G72570	1	27331380	27333698	2318	+	0
AT1G72580	1	27334075	27334771	696	-	0
AT1G72590	1	27335600	27337072	1472	+	1
AT1G72600	1	27338124	27340328	2204	+	55
AT1G72610	1	27339113	27340044	931	-	76
AT1G72620	1	27341078	27342455	1377	+	5
AT1G72630	1	27344269	27345576	1307	+	374
AT1G72640	1	27346260	27348256	1996	-	1713
AT1G72645	1	27348380	27349219	839	+	1282
AT1G72650	1	27349466	27353742	4276	+	787
AT1G72660	1	27353790	27356670	2880	+	7
AT1G72670	1	27356682	27358853	2171	-	195
AT1G72680	1	27359231	27361016	1785	-	188
AT1G72690	1	27361153	27361919	766	+	36
AT1G72700	1	27365895	27371733	5838	+	554
AT1G72710	1	27372270	27376584	4314	+	2213
AT1G72720	1	27376754	27377395	641	-	8
AT1G72730	1	27377797	27380182	2385	-	275
AT1G72740	1	27380293	27382924	2631	-	403
AT1G72750	1	27383364	27384524	1160	+	887
AT1G72760	1	27385420	27388274	2854	-	7
AT1G72770	1	27390021	27393281	3260	+	1371
AT1G72780	1	27393384	27393466	82	+	0
AT1G72790	1	27394746	27396799	2053	+	128
AT1G72800	1	27397215	27398500	1285	+	262
AT1G72810	1	27398590	27400417	1827	-	523
AT1G72820	1	27402877	27404673	1796	+	596
AT1G72830	1	27405455	27407969	2514	-	150
AT1G72840	1	27409236	27413851	4615	-	114
AT1G72850	1	27413970	27415335	1365	+	16
AT1G72852	1	27414414	27415173	759	-	4
AT1G72855	1	27416231	27418323	2092	+	0
AT1G72860	1	27416227	27420778	4551	-	7
AT1G72870	1	27421022	27423184	2162	+	14
AT1G72880	1	27423384	27426140	2756	-	849
AT1G72890	1	27429915	27431960	2045	+	265
AT1G72900	1	27432194	27433782	1588	+	323
AT1G72910	1	27435613	27437144	1531	+	274
AT1G72920	1	27437927	27439091	1164	+	61
AT1G72930	1	27439451	27440464	1013	+	2323
AT1G72940	1	27442237	27443856	1619	+	204
AT1G72950	1	27444584	27445980	1396	+	6
AT1G72960	1	27446235	27450862	4627	+	7
AT1G72970	1	27452765	27455964	3199	+	2712
AT1G72980	1	27456042	27456873	831	-	0
AT1G72990	1	27457265	27462392	5127	-	266
AT1G73000	1	27462994	27463877	883	+	0
AT1G73010	1	27464571	27466256	1685	-	70
AT1G73020	1	27469533	27473554	4021	-	381
AT1G73030	1	27473825	27475122	1297	+	1161
AT1G73040	1	27475059	27475962	903	-	41
AT1G73050	1	27476564	27478534	1970	-	0
AT1G73060	1	27478969	27481448	2479	+	4316
AT1G73066	1	27481784	27483715	1931	+	19
AT1G73080	1	27484512	27488201	3689	+	489
AT1G73090	1	27488216	27490766	2550	+	363
AT1G73100	1	27491183	27494182	2999	+	366
AT1G73110	1	27494120	27496878	2758	-	1498
AT1G73120	1	27497185	27497950	765	-	2
AT1G73130	1	27499034	27502055	3021	+	150
AT1G73140	1	27502132	27503819	1687	-	10
AT1G73150	1	27504111	27506112	2001	-	127
AT1G73160	1	27506533	27507994	1461	+	0
AT1G73165	1	27508724	27508949	225	-	0
AT1G73170	1	27511660	27514797	3137	-	2093
AT1G73175	1	27515032	27516568	1536	+	1
AT1G73177	1	27516571	27517854	1283	-	80
AT1G73180	1	27517915	27521649	3734	+	516
AT1G73190	1	27521943	27523332	1389	+	2
AT1G73200	1	27523453	27526718	3265	-	628
AT1G73210	1	27528051	27530952	2901	-	81
AT1G73220	1	27538275	27540235	1960	+	5
AT1G73230	1	27540227	27541944	1717	-	2091
AT1G73240	1	27542186	27544920	2734	-	226
AT1G73250	1	27545005	27546435	1430	-	232
AT1G73260	1	27547273	27548190	917	-	9
AT1G73270	1	27549020	27552517	3497	-	1
AT1G73280	1	27552969	27555322	2353	-	0
AT1G73290	1	27556396	27558773	2377	-	1
AT1G73300	1	27559672	27562048	2376	-	0
AT1G73310	1	27562814	27565177	2363	-	145
AT1G73320	1	27565393	27567222	1829	-	144
AT1G73325	1	27567517	27568186	669	-	6
AT1G73330	1	27568717	27569717	1000	-	110
AT1G73340	1	27573115	27575419	2304	+	1
AT1G73350	1	27575492	27577275	1783	-	476
AT1G73360	1	27578695	27582521	3826	-	133
AT1G73370	1	27584424	27588464	4040	-	252
AT1G73380	1	27589031	27590822	1791	+	174
AT1G73390	1	27590809	27595142	4333	-	1092
AT1G73400	1	27598105	27599812	1707	+	76
AT1G73410	1	27601631	27603317	1686	+	1
AT1G73430	1	27603654	27611068	7414	+	859
AT1G73440	1	27611362	27612815	1453	+	120
AT1G73445	1	27612615	27613350	735	-	12
AT1G73450	1	27613855	27618897	5042	+	251
AT1G73460	1	27620121	27625092	4971	+	646
AT1G73470	1	27625148	27627714	2566	+	1037
AT1G73480	1	27628938	27632806	3868	+	2267
AT1G73490	1	27633259	27634964	1705	-	751
AT1G73500	1	27639090	27640529	1439	-	102
AT1G73510	1	27642385	27643189	804	-	0
AT1G73530	1	27643632	27645394	1762	-	1041
AT1G73540	1	27645657	27646698	1041	-	259
AT1G73550	1	27647755	27648536	781	-	25
AT1G73560	1	27649694	27650471	777	-	0
AT1G73570	1	27650991	27653942	2951	+	177
AT1G73580	1	27654840	27655518	678	+	2
AT1G73590	1	27659672	27663178	3506	+	379
AT1G73600	1	27669151	27673572	4421	+	829
AT1G73602	1	27670625	27673569	2944	+	0
AT1G73603	1	27674287	27674953	666	+	0
AT1G73607	1	27676226	27676835	609	+	0
AT1G73610	1	27678376	27679807	1431	+	0
AT1G73620	1	27681407	27683130	1723	+	160
AT1G73630	1	27684735	27685453	718	+	216
AT1G73640	1	27686991	27688127	1136	+	48
AT1G73650	1	27688122	27690307	2185	-	1063
AT1G73655	1	27690358	27691814	1456	-	2826
AT1G73660	1	27691892	27697211	5319	-	1518
AT1G73670	1	27700049	27703440	3391	+	851
AT1G73680	1	27703943	27707518	3575	-	709
AT1G73687	1	27713233	27713415	182	-	3
AT1G73690	1	27714947	27717281	2334	+	40
AT1G73700	1	27717379	27719648	2269	-	115
AT1G73710	1	27721189	27724165	2976	+	562
AT1G73720	1	27725001	27729931	4930	+	484
AT1G73730	1	27730030	27732514	2484	-	440
AT1G73740	1	27734278	27736189	1911	+	353
AT1G73750	1	27736629	27739079	2450	+	1029
AT1G73760	1	27739167	27741207	2040	-	476
AT1G73770	1	27742127	27743565	1438	+	58
AT1G73780	1	27743871	27744168	297	+	2
AT1G73790	1	27744671	27745377	706	+	105
AT1G73805	1	27745426	27749178	3752	-	144
AT1G73810	1	27752399	27755297	2898	-	13
AT1G73820	1	27755511	27757211	1700	-	152
AT1G73830	1	27759972	27761588	1616	+	66
AT1G73840	1	27763684	27766364	2680	-	590
AT1G73850	1	27767262	27770457	3195	+	106
AT1G73860	1	27770985	27776857	5872	-	32
AT1G73870	1	27779165	27780676	1511	+	2809
AT1G73875	1	27781005	27784920	3915	+	210
AT1G73880	1	27784980	27786804	1824	+	82
AT1G73885	1	27786863	27787708	845	+	5687
AT1G73890	1	27787902	27788658	756	-	50
AT1G73900	1	27788982	27789054	72	+	0
AT1G73910	1	27789292	27790187	895	+	9
AT1G73920	1	27790874	27794914	4040	+	1894
AT1G73930	1	27795119	27797981	2862	-	513
AT1G73940	1	27798312	27799596	1284	-	400
AT1G73950	1	27799829	27804604	4775	-	335
AT1G73960	1	27805044	27814446	9402	-	986
AT1G73965	1	27815796	27816468	672	+	5
AT1G73970	1	27816813	27820078	3265	+	415
AT1G73980	1	27820148	27824036	3888	-	770
AT1G73990	1	27824432	27828926	4494	+	2118
AT1G74000	1	27829141	27831431	2290	-	26
AT1G74010	1	27832157	27834113	1956	-	11
AT1G74020	1	27835130	27837317	2187	-	183
AT1G74030	1	27839183	27841939	2756	-	407
AT1G74040	1	27842170	27845776	3606	+	1297
AT1G74045	1	27846110	27846840	730	+	0
AT1G74050	1	27847046	27848806	1760	-	3363
AT1G74055	1	27849229	27849812	583	+	23
AT1G74060	1	27849832	27851374	1542	-	2687
AT1G74070	1	27851487	27852976	1489	-	1871
AT1G74080	1	27855698	27857534	1836	+	0
AT1G74088	1	27861115	27862753	1638	+	65
AT1G74090	1	27862908	27864193	1285	+	1907
AT1G74100	1	27864344	27865694	1350	-	1373
AT1G74110	1	27866666	27868368	1702	-	0
AT1G74120	1	27871273	27873260	1987	-	151
AT1G74130	1	27873610	27876033	2423	+	0
AT1G74140	1	27876904	27879780	2876	+	0
AT1G74150	1	27880527	27883626	3099	+	29
AT1G74160	1	27886425	27891431	5006	+	1006
AT1G74170	1	27891493	27896355	4862	-	383
AT1G74180	1	27897196	27900908	3712	-	139
AT1G74190	1	27902589	27906158	3569	-	1
AT1G74200	1	27906908	27909358	2450	-	34
AT1G74205	1	27909480	27910384	904	-	14
AT1G74210	1	27910313	27912941	2628	+	400
AT1G74220	1	27913098	27914134	1036	-	0
AT1G74230	1	27914698	27917083	2385	+	1332
AT1G74240	1	27917395	27920139	2744	+	80
AT1G74250	1	27920327	27922414	2087	+	394
AT1G74260	1	27922832	27927904	5072	-	2173
AT1G74270	1	27928170	27929497	1327	-	1181
AT1G74280	1	27929661	27931364	1703	+	63
AT1G74290	1	27931835	27934268	2433	+	42
AT1G74300	1	27935297	27936608	1311	+	180
AT1G74310	1	27936507	27940190	3683	-	375
AT1G74320	1	27940672	27943204	2532	+	568
AT1G74330	1	27943461	27947109	3648	-	191
AT1G74340	1	27948122	27951668	3546	-	271
AT1G74350	1	27949021	27951283	2262	-	51
AT1G74360	1	27954230	27958114	3884	+	127
AT1G74370	1	27958085	27959366	1281	-	491
AT1G74380	1	27959577	27961454	1877	+	889
AT1G74390	1	27961536	27963847	2311	-	131
AT1G74400	1	27963952	27965341	1389	+	6
AT1G74410	1	27965550	27967926	2376	+	124
AT1G74420	1	27967770	27969879	2109	-	42
AT1G74430	1	27975178	27977434	2256	+	55
AT1G74440	1	27976501	27980404	3903	-	65
AT1G74448	1	27982130	27982280	150	-	0
AT1G74450	1	27982508	27984280	1772	+	274
AT1G74453	1	27984603	27984713	110	-	72
AT1G74456	1	27984744	27984826	82	-	42
AT1G74457	1	27985956	27986536	580	+	0
AT1G74458	1	27986956	27987675	719	+	93
AT1G74460	1	27987960	27989801	1841	-	13
AT1G74470	1	27991164	27993006	1842	+	50825
AT1G74480	1	27993031	27994178	1147	-	12
AT1G74490	1	27994699	27996742	2043	-	6
AT1G74500	1	27998174	27998821	647	-	0
AT1G74510	1	28005364	28007739	2375	+	505
AT1G74520	1	28007973	28009300	1327	-	994
AT1G74530	1	28009522	28012162	2640	-	580
AT1G74540	1	28013308	28015049	1741	+	12
AT1G74545	1	28014584	28015482	898	-	3
AT1G74550	1	28016044	28017711	1667	+	7
AT1G74560	1	28017583	28020049	2466	-	1045
AT1G74570	1	28020382	28020463	81	-	0
AT1G74580	1	28020776	28023068	2292	+	182
AT1G74590	1	28023626	28024726	1100	-	79
AT1G74600	1	28025152	28027840	2688	-	89
AT1G74610	1	28027959	28028040	81	+	0
AT1G74620	1	28028251	28029001	750	+	0
AT1G74630	1	28030520	28032452	1932	+	16
AT1G74640	1	28032762	28034773	2011	+	2069
AT1G74650	1	28041190	28042995	1805	+	47
AT1G74660	1	28047575	28048127	552	-	15
AT1G74670	1	28053285	28054149	864	+	3663
AT1G74680	1	28059187	28061119	1932	+	332
AT1G74690	1	28061158	28064625	3467	-	1737
AT1G74700	1	28065265	28067217	1952	+	64
AT1G74710	1	28070294	28074148	3854	+	234
AT1G74720	1	28075073	28078830	3757	+	900
AT1G74730	1	28078856	28079987	1131	+	7119
AT1G74740	1	28079945	28082644	2699	-	144
AT1G74750	1	28086799	28089367	2568	+	120
AT1G74770	1	28089570	28094834	5264	-	9
AT1G74780	1	28095814	28098185	2371	+	160
AT1G74790	1	28098764	28101896	3132	+	356
AT1G74800	1	28101967	28105112	3145	-	347
AT1G74810	1	28108473	28111534	3061	+	191
AT1G74820	1	28111881	28112565	684	-	0
AT1G74830	1	28113422	28115229	1807	-	1
AT1G74840	1	28115896	28117405	1509	-	855
AT1G74850	1	28118848	28122314	3466	-	1217
AT1G74860	1	28123318	28125882	2564	+	156
AT1G74870	1	28126927	28128463	1536	+	12
AT1G74875	1	28128469	28129745	1276	-	24
AT1G74880	1	28129857	28131077	1220	-	3572
AT1G74890	1	28131589	28132710	1121	-	261
AT1G74900	1	28133932	28135667	1735	+	35
AT1G74910	1	28135360	28138826	3466	-	2398
AT1G74920	1	28139008	28142744	3736	-	2534
AT1G74929	1	28143996	28144098	102	-	1
AT1G74930	1	28144131	28145049	918	+	32
AT1G74940	1	28146058	28147378	1320	+	367
AT1G74950	1	28148574	28150444	1870	-	285
AT1G74960	1	28151923	28156259	4336	-	4401
AT1G74970	1	28157529	28159302	1773	-	6118
AT1G74990	1	28159714	28160487	773	-	0
AT1G75000	1	28163649	28164586	937	+	89
AT1G75010	1	28164839	28170054	5215	-	690
AT1G75020	1	28171017	28173436	2419	+	256
AT1G75030	1	28174377	28175383	1006	+	61
AT1G75040	1	28177702	28178940	1238	+	403
AT1G75050	1	28180115	28181062	947	+	4
AT1G75060	1	28181274	28183503	2229	-	51
AT1G75070	1	28184531	28184603	72	+	0
AT1G75080	1	28185503	28188075	2572	+	391
AT1G75090	1	28187446	28189725	2279	-	59
AT1G75100	1	28190815	28193800	2985	-	2607
AT1G75110	1	28194114	28195933	1819	-	78
AT1G75120	1	28196856	28198802	1946	-	141
AT1G75130	1	28199969	28201950	1981	-	306
AT1G75140	1	28202052	28204279	2227	-	254
AT1G75150	1	28204386	28208573	4187	-	133
AT1G75160	1	28209436	28211804	2368	+	0
AT1G75163	1	28212394	28212474	80	+	17
AT1G75166	1	28212517	28212603	86	+	18
AT1G75170	1	28213798	28215887	2089	+	164
AT1G75180	1	28215835	28218801	2966	-	1122
AT1G75190	1	28219381	28220227	846	+	99
AT1G75200	1	28220625	28223709	3084	-	404
AT1G75210	1	28223868	28228975	5107	+	1629
AT1G75220	1	28229156	28232831	3675	-	1077
AT1G75230	1	28234348	28236741	2393	+	211
AT1G75240	1	28241071	28242756	1685	+	339
AT1G75250	1	28244316	28245501	1185	-	34
AT1G75260	1	28247808	28249441	1633	+	23
AT1G75261	1	28249566	28250016	450	+	1
AT1G75270	1	28250074	28251350	1276	-	429
AT1G75280	1	28251959	28253619	1660	+	2994
AT1G75290	1	28253889	28255173	1284	+	6
AT1G75295	1	28254365	28257151	2786	-	40
AT1G75300	1	28255494	28257040	1546	+	5
AT1G75310	1	28261003	28266124	5121	+	635
AT1G75330	1	28266258	28268412	2154	-	1631
AT1G75335	1	28268540	28269002	462	+	31
AT1G75340	1	28268967	28271965	2998	-	521
AT1G75350	1	28272070	28272832	762	+	8214
AT1G75360	1	28274587	28275990	1403	+	36
AT1G75370	1	28276425	28279898	3473	-	1950
AT1G75380	1	28281388	28284045	2657	-	9003
AT1G75388	1	28291697	28293008	1311	+	0
AT1G75390	1	28291697	28293008	1311	+	0
AT1G75394	1	28294785	28295097	312	+	1
AT1G75400	1	28296918	28299686	2768	+	424
AT1G75410	1	28299791	28302603	2812	-	1302
AT1G75420	1	28305296	28307503	2207	+	353
AT1G75430	1	28308120	28309610	1490	-	4
AT1G75440	1	28313486	28315122	1636	+	146
AT1G75450	1	28314457	28318375	3918	-	76
AT1G75460	1	28327885	28329764	1879	+	7254
AT1G75470	1	28330071	28331300	1229	+	1
AT1G75480	1	28334087	28334744	657	-	1
AT1G75490	1	28335501	28336706	1205	+	3
AT1G75500	1	28337725	28340275	2550	-	4036
AT1G75510	1	28347054	28348735	1681	-	487
AT1G75520	1	28351561	28353495	1934	-	22
AT1G75530	1	28359308	28361815	2507	+	0
AT1G75540	1	28366026	28367652	1626	+	507
AT1G75550	1	28369436	28369940	504	-	39
AT1G75560	1	28371140	28373241	2101	-	651
AT1G75570	1	28373488	28373561	73	-	0
AT1G75580	1	28377460	28378178	718	+	25
AT1G75590	1	28382895	28383768	873	-	6
AT1G75600	1	28390664	28391493	829	+	0
AT1G75610	1	28392728	28393312	584	+	0
AT1G75620	1	28394778	28396596	1818	-	20
AT1G75630	1	28400543	28402355	1812	+	1227
AT1G75640	1	28403465	28407051	3586	-	111
AT1G75650	1	28407983	28408056	73	+	0
AT1G75660	1	28408146	28415117	6971	+	1467
AT1G75670	1	28415202	28416852	1650	-	94
AT1G75680	1	28417051	28419529	2478	-	2808
AT1G75690	1	28422109	28423285	1176	-	6758
AT1G75700	1	28423895	28424931	1036	+	13
AT1G75710	1	28428705	28431249	2544	+	586
AT1G75717	1	28433918	28434261	343	+	0
AT1G75720	1	28434567	28435489	922	-	24
AT1G75730	1	28435705	28439769	4064	-	252
AT1G75740	1	28440888	28440960	72	+	0
AT1G75750	1	28441525	28442429	904	-	1304
AT1G75760	1	28446631	28448646	2015	-	328
AT1G75770	1	28449989	28451108	1119	+	138
AT1G75780	1	28451140	28453640	2500	-	342
AT1G75790	1	28454780	28457528	2748	-	0
AT1G75800	1	28458781	28460854	2073	+	1015
AT1G75810	1	28461663	28462366	703	+	176
AT1G75820	1	28463461	28466971	3510	-	1789
AT1G75830	1	28472356	28472891	535	+	0
AT1G75840	1	28475706	28477802	2096	+	739
AT1G75850	1	28477767	28483928	6161	-	815
AT1G75860	1	28484162	28485951	1789	-	319
AT1G75870	1	28486228	28487393	1165	+	0
AT1G75880	1	28490442	28492464	2022	+	63
AT1G75890	1	28493030	28495047	2017	+	11
AT1G75891	1	28493303	28494161	858	-	3
AT1G75900	1	28499059	28501138	2079	+	395
AT1G75910	1	28501433	28503283	1850	+	0
AT1G75920	1	28504451	28507168	2717	+	7
AT1G75930	1	28508071	28509857	1786	+	0
AT1G75940	1	28511167	28514284	3117	+	0
AT1G75950	1	28516547	28517699	1152	+	3362
AT1G75960	1	28518032	28519874	1842	+	61
AT1G75970	1	28519984	28520056	72	-	0
AT1G75980	1	28522553	28524337	1784	-	197
AT1G75990	1	28524492	28526776	2284	-	554
AT1G76000	1	28527766	28527838	72	+	0
AT1G76010	1	28528076	28530790	2714	-	2699
AT1G76020	1	28532096	28533567	1471	-	685
AT1G76030	1	28533797	28537194	3397	+	3505
AT1G76040	1	28537672	28540637	2965	+	255
AT1G76050	1	28540822	28543227	2405	+	530
AT1G76060	1	28543099	28543850	751	-	139
AT1G76062	1	28544453	28544853	400	-	0
AT1G76065	1	28544337	28545376	1039	-	39
AT1G76070	1	28546381	28547611	1230	+	53
AT1G76080	1	28547785	28549419	1634	-	9262
AT1G76090	1	28550408	28551781	1373	-	434
AT1G76100	1	28553986	28554768	782	-	6460
AT1G76110	1	28555041	28557586	2545	-	1337
AT1G76120	1	28558669	28560473	1804	-	218
AT1G76130	1	28561280	28564076	2796	+	802
AT1G76135	1	28568807	28568928	121	+	1
AT1G76140	1	28571129	28575036	3907	+	1295
AT1G76150	1	28574739	28577700	2961	-	624
AT1G76160	1	28577941	28581133	3192	-	1485
AT1G76170	1	28584038	28586225	2187	-	159
AT1G76180	1	28586675	28587931	1256	-	6521
AT1G76185	1	28590324	28591518	1194	+	92
AT1G76190	1	28592224	28592596	372	+	8
AT1G76200	1	28593249	28594742	1493	+	1741
AT1G76210	1	28594949	28595981	1032	-	0
AT1G76220	1	28597529	28598300	771	-	3
AT1G76230	1	28599759	28600442	683	-	1
AT1G76240	1	28602810	28603929	1119	-	522
AT1G76250	1	28606449	28609128	2679	-	11
AT1G76260	1	28610264	28613263	2999	+	120
AT1G76270	1	28613206	28616739	3533	-	198
AT1G76280	1	28617638	28622731	5093	-	463
AT1G76290	1	28623442	28625408	1966	-	0
AT1G76300	1	28625883	28627367	1484	+	314
AT1G76310	1	28628045	28630394	2349	-	160
AT1G76320	1	28631238	28634124	2886	+	422
AT1G76330	1	28634691	28634773	82	+	0
AT1G76340	1	28634954	28636716	1762	-	280
AT1G76350	1	28639576	28643086	3510	+	536
AT1G76360	1	28643037	28646712	3675	-	526
AT1G76370	1	28648448	28650484	2036	-	0
AT1G76380	1	28651153	28654580	3427	-	218
AT1G76390	1	28655389	28658711	3322	+	321
AT1G76400	1	28658553	28661710	3157	-	1011
AT1G76405	1	28661883	28663789	1906	+	331
